code,updated_at,roe,gross_margin,debt_ratio,revenue_growth,profit_growth
688110,2026-04-22,2.8,,4.9648,,284.2665
002062,2026-04-22,2.61,,76.6952,,-3.1646
605338,2026-04-22,0.08,,22.6601,,-91.4062
002969,2026-04-22,0.25,,47.1444,,-88.0502
300593,2026-04-22,7.11,,46.7624,,76.5675
601020,2026-04-22,-0.14,,32.7528,,-126.3615
300573,2026-04-22,5.21,,15.4428,,97.5548
688720,2026-04-22,1.53,,31.0697,,-33.4538
301316,2026-04-22,2.08,,25.1457,,108.3298
000672,2026-04-22,3.95,,38.7416,,-4.9158
688308,2026-04-22,3.65,,22.0962,,22.6845
920026,2026-04-22,17.45,,69.3521,,32.8776
600584,2026-04-22,3.95,,40.8431,,122.8413
603590,2026-04-22,1.59,,5.9018,,-21.6705
300536,2026-04-22,0.61,,39.0919,,117.0747
688082,2026-04-22,0.09,,25.7683,,-88.5638
301112,2026-04-22,4.44,,35.7261,,108.355
002885,2026-04-22,1.26,,57.6824,,1258.4414
601399,2026-04-22,0.61,,52.5788,,9.2278
600773,2026-04-22,0.74,,75.1503,,-47.4205
002446,2026-04-22,2.13,,25.9684,,49.2972
920108,2026-04-22,8.16,,38.0676,,30.3728
300001,2026-04-22,0.28,,64.9234,,-1381.2964
600136,2026-04-22,-30.37,,94.1537,,-17607.6457
002117,2026-04-22,2.81,,21.997,,4.2888
300839,2026-04-22,2.33,,51.7363,,64.3005
002409,2026-04-22,2.43,,18.0043,,31.9354
300545,2026-04-22,0.7,,42.3736,,222.571
688055,2026-04-22,3.24,,40.0214,,-32.6146
300206,2026-04-22,2.79,,15.8927,,-60.6975
600973,2026-04-22,1.02,,78.3696,,-68.1082
600156,2026-04-22,-6.49,,49.8636,,-1760.7148
003023,2026-04-22,1.83,,33.4295,,-36.3024
600312,2026-04-22,0.44,,49.5601,,129.0972
688378,2026-04-22,4.94,,18.6979,,65.0458
002136,2026-04-22,5.78,,28.8181,,133.1975
688081,2026-04-22,-0.28,,8.0388,,-1201.9706
301228,2026-04-22,-1.54,,17.3966,,-400.2703
300916,2026-04-22,2.04,,23.9702,,-39.5419
301222,2026-04-22,1.66,,3.858,,9.6324
300323,2026-04-22,0.11,,44.5172,,-283.8739
605198,2026-04-22,1.45,,7.7229,,163.9921
920509,2026-04-22,2.5,,14.6591,,26.0209
300136,2026-04-22,1.99,,45.7527,,4.7267
688380,2026-04-22,2.03,,8.972,,-52.7744
688609,2026-04-22,0.53,,59.091,,67.3396
688685,2026-04-22,1.69,,18.0771,,133.5378
300926,2026-04-22,1.82,,50.2064,,65.3309
688049,2026-04-22,0.61,,5.6112,,5.3932
300088,2026-04-22,2.3,,29.995,,-20.4037
300133,2026-04-22,1.72,,26.7371,,-21.464
688721,2026-04-22,13.88,,9.4496,,56.6458
688469,2026-04-22,-14.56,,57.538,,
920392,2026-04-22,3.38,,29.6852,,-13.6486
301095,2026-04-22,-3.55,,12.9019,,30.5987
600215,2026-04-22,1.57,,58.5582,,-40.2073
688283,2026-04-22,-0.08,,9.4713,,179.0899
688099,2026-04-22,6.44,,19.2207,,203.2634
600599,2026-04-22,4.95,,25.3045,,35.4237
301205,2026-04-22,8.7,,29.3788,,23.4771
002209,2026-04-22,1.24,,66.7357,,-34.053
603124,2026-04-22,6.15,,44.9387,,-28.83
002378,2026-04-22,3.38,,57.8821,,823.6408
600601,2026-04-22,-12.27,,110.1916,,211.5282
688008,2026-04-22,3.49,,6.6527,,128.2315
688031,2026-04-22,-16.35,,27.8776,,
002254,2026-04-22,3.55,,43.0748,,-20.4271
688017,2026-04-22,1.95,,10.5801,,0.4814
000158,2026-04-22,-1.43,,61.3136,,-279.2336
301216,2026-04-22,5.79,,54.6971,,101.7684
300848,2026-04-22,2.48,,43.6707,,0.5099
002617,2026-04-22,-0.86,,57.707,,-138.6996
600889,2026-04-22,-2.64,,38.2148,,-130.5004
920261,2026-04-22,6.18,,47.731,,-13.6684
003019,2026-04-22,4.31,,27.0518,,110.7084
600110,2026-04-22,2.03,,44.9622,,94.0536
002452,2026-04-22,1.35,,33.065,,-12.8049
600078,2026-04-22,4.43,,74.7244,,1539.9519
605011,2026-04-22,2.13,,40.9864,,-23.8643
002803,2026-04-22,2.24,,33.457,,-56.2568
688266,2026-04-22,-11.17,,34.0865,,
002049,2026-04-22,6.82,,34.7567,,62.8019
300592,2026-04-22,1.67,,21.9127,,119.5592
002203,2026-04-22,2.74,,65.2829,,14.1748
002824,2026-04-22,4.4,,52.3979,,36.7229
603776,2026-04-22,0.36,,28.1777,,-58.3611
603788,2026-04-22,1.93,,11.7205,,-12.2816
301314,2026-04-22,9.06,,17.9647,,11.4719
920699,2026-04-22,9.62,,69.235,,3.6842
688443,2026-04-22,-163.35,,83.7719,,
300223,2026-04-22,2.21,,8.8252,,92.1815
603976,2026-04-22,2.17,,39.8624,,30.7168
000935,2026-04-22,4.34,,7.868,,30.4805
920171,2026-04-22,-2.0,,19.13,,-2574.571
600726,2026-04-22,-29.68,,113.5817,,-2892.1482
300503,2026-04-22,1.45,,46.1355,,-44.5058
600775,2026-04-22,-0.48,,37.8703,,-34.4355
301165,2026-04-22,14.17,,74.3284,,17.0645
603138,2026-04-22,-1.15,,16.4645,,-439.4925
002138,2026-04-22,2.98,,43.9758,,0.5157
688321,2026-04-22,-0.26,,31.1547,,-41.6345
605168,2026-04-22,2.91,,39.2597,,13.0682
600678,2026-04-22,3.35,,56.1834,,-59.962
605089,2026-04-22,2.96,,4.8353,,25.1872
688089,2026-04-22,1.65,,4.2518,,-36.9611
605589,2026-04-22,1.55,,39.3151,,-22.9298
300241,2026-04-22,-0.17,,36.2597,,-125.3373
001233,2026-04-22,33.93,,50.3943,,345.5201
603530,2026-04-22,0.05,,20.7702,,-90.0199
920185,2026-04-22,5.54,,57.71,,71.2074
300836,2026-04-22,0.7,,30.9985,,347.9252
600963,2026-04-22,1.4,,46.4316,,-25.2804
600604,2026-04-22,1.17,,58.953,,-23.9102
600525,2026-04-22,1.4,,69.9018,,9199.5917
688603,2026-04-22,4.44,,19.0692,,22.3939
688399,2026-04-23,19.92,,28.0944,,62.9046
002025,2026-04-23,2.93,,34.9325,,34.8367
688183,2026-04-23,1.88,,40.243,,16.0765
920022,2026-04-23,5.48,,70.1492,,-27.4039
301363,2026-04-23,4.6,,28.2964,,40.0005
688357,2026-04-23,3.0,,28.4102,,33.5885
688518,2026-04-23,0.97,,66.1028,,17.1965
300576,2026-04-23,1.4,,38.1523,,-40.5769
920964,2026-04-23,1.2,,15.2041,,-2.0195
688379,2026-04-23,0.71,,40.5657,,-60.9569
002380,2026-04-23,0.21,,33.337,,-71.244
688718,2026-04-23,-0.04,,9.9455,,-101.5503
300708,2026-04-23,1.5,,45.6411,,60.6601
600096,2026-04-23,13.78,,75.3859,,177.1614
600791,2026-04-23,-0.48,,73.3676,,-139.6728
002866,2026-04-23,2.28,,42.9624,,-15.3945
300608,2026-04-23,-6.01,,50.2638,,-77.645
603088,2026-04-23,4.98,,48.7966,,50.1894
002491,2026-04-23,2.79,,64.2911,,-43.8022
301196,2026-04-23,1.53,,8.7753,,6.2411
920076,2026-04-23,7.08,,55.2479,,151.2307
688400,2026-04-23,-0.94,,40.3485,,28.247
920896,2026-04-23,7.53,,55.3133,,-2.5752
301035,2026-04-23,7.34,,48.2552,,269.6644
601958,2026-04-23,2.23,,12.0755,,306.3787
002897,2026-04-23,3.14,,71.0467,,56.5245
688557,2026-04-23,-0.13,,36.9746,,-112.2794
600267,2026-04-23,1.81,,61.4993,,-27.6045
301148,2026-04-23,2.95,,34.7882,,-36.8954
603803,2026-04-23,1.5,,36.9249,,-198.1922
300638,2026-04-23,5.08,,56.8126,,30.1849
300852,2026-04-23,3.23,,22.8866,,-6.4928
920060,2026-04-23,4.56,,72.0314,,171.4037
688478,2026-04-23,0.57,,12.1361,,-82.0991
920873,2026-04-23,-3.8,,13.1948,,-797.1631
000692,2026-04-23,563.53,,111.8784,,-614.8213
603042,2026-04-23,-1.21,,47.8276,,-467.4003
600060,2026-04-23,1.82,,41.7421,,47.9834
301085,2026-04-23,2.13,,21.64,,-28.5592
002631,2026-04-23,-1.47,,55.9566,,-127.1973
301221,2026-04-23,0.07,,6.3257,,-91.9144
603110,2026-04-23,0.2,,15.8679,,-89.3266
300757,2026-04-23,0.34,,57.6972,,-84.1444
002195,2026-04-23,1.14,,6.0215,,-5.5316
603019,2026-04-23,0.89,,49.7374,,37.2495
603991,2026-04-23,-0.88,,24.1842,,
688117,2026-04-23,1.79,,19.4346,,22.6436
002066,2026-04-23,3.25,,72.4107,,2.4538
002023,2026-04-23,0.51,,37.8568,,-97.0979
300214,2026-04-23,3.31,,16.9714,,111.6076
000758,2026-04-23,1.94,,54.7952,,-10.4886
002797,2026-04-23,0.5,,67.6874,,206.1014
688529,2026-04-23,2.41,,62.1848,,177.5129
600499,2026-04-23,11.71,,46.4986,,274.4137
688653,2026-04-23,1.2,,8.4315,,49.6165
002726,2026-04-23,0.72,,59.341,,-79.7012
300604,2026-04-23,3.84,,31.2051,,92.7199
001339,2026-04-23,4.77,,52.478,,41.2474
603459,2026-04-23,9.29,,54.3072,,-25.404
920510,2026-04-23,1.3,,13.7623,,-63.5435
920008,2026-04-23,9.74,,38.435,,192.4896
301336,2026-04-23,3.36,,19.2598,,-11.0049
300830,2026-04-23,-1.7,,6.6715,,-526.7713
300603,2026-04-23,0.77,,57.3281,,155.0828
002716,2026-04-23,-0.49,,52.1129,,-2013.7191
301295,2026-04-23,3.66,,46.1163,,1.371
002515,2026-04-23,1.62,,13.6163,,-63.3461
688409,2026-04-23,8.73,,60.0371,,98.2728
300181,2026-04-23,4.01,,27.641,,54.5458
000422,2026-04-23,20.97,,78.5074,,203.4978
301548,2026-04-23,20.78,,39.2329,,42.9573
000701,2026-04-23,0.3,,83.6626,,82.0336
688041,2026-04-23,2.55,,36.6184,,521.2748
300351,2026-04-23,1.8,,20.4528,,42.8306
002921,2026-04-23,0.73,,42.0845,,-60.6644
300594,2026-04-23,0.13,,33.6023,,4.7968
002845,2026-04-23,2.72,,64.5189,,-36.2717
688595,2026-04-23,0.1,,10.6123,,-66.1412
920078,2026-04-23,8.18,,27.1929,,-18.2896
600367,2026-04-23,4.83,,24.1957,,558.4653
688522,2026-04-23,3.99,,10.8293,,32.7142
688700,2026-04-23,4.88,,46.8017,,47.8578
300834,2026-04-23,1.76,,19.1564,,-41.3882
920726,2026-04-23,2.48,,18.8574,,-44.4087
920489,2026-04-23,3.26,,40.2795,,183.5993
600456,2026-04-23,3.1,,48.328,,98.8701
920159,2026-04-23,31.84,,79.5611,,-20.7487
603989,2026-04-23,3.66,,42.6189,,2.7303
002468,2026-04-23,1.34,,59.1053,,27.238
600378,2026-04-23,2.99,,38.326,,39.8689
300725,2026-04-23,2.83,,29.4539,,6.5866
002317,2026-04-23,2.08,,29.7082,,34.2093
301487,2026-04-23,4.13,,60.8277,,40.6939
920656,2026-04-23,22.83,,12.8412,,-2.1186
000776,2026-04-23,1.21,,79.8006,,-43.8288
688707,2026-04-23,10.47,,54.7795,,345.3501
000936,2026-04-23,0.38,,21.7998,,-87.5437
600929,2026-04-23,2.73,,35.3163,,209.8112
002197,2026-04-23,0.37,,53.3116,,2435.9882
300782,2026-04-23,5.67,,11.3576,,-6.721
002376,2026-04-23,-1.06,,39.3504,,-194.7539
688029,2026-04-23,1.44,,14.9934,,-33.6542
300102,2026-04-23,-0.18,,45.3291,,-117.2638
301123,2026-04-23,1.32,,15.5252,,13.1459
301190,2026-04-23,1.21,,8.8183,,80.2256
300798,2026-04-23,0.6,,37.8328,,-59.7908
920184,2026-04-23,0.04,,8.273,,-74.932
600557,2026-04-23,2.49,,23.4232,,29.1044
603915,2026-04-23,2.14,,32.4779,,-19.1843
300308,2026-04-23,1.85,,27.9247,,59.5098
603986,2026-04-23,4.83,,10.2596,,127.6473
688045,2026-04-23,6.0,,22.0073,,31.4754
605006,2026-04-23,7.17,,48.373,,19.4118
002755,2026-04-23,0.6,,11.7202,,-91.0905
600731,2026-04-23,3.8,,45.4183,,19.9786
600667,2026-04-23,2.14,,62.6207,,40.7042
000539,2026-04-23,-1.99,,72.0078,,-1189.8185
301072,2026-04-23,1.16,,19.0151,,-39.9266
300921,2026-04-23,1.62,,12.7713,,-22.6622
002093,2026-04-23,0.41,,16.0157,,18.4976
920183,2026-04-23,35.13,,34.3038,,7.3929
920931,2026-04-23,12.32,,55.5053,,328.1431
301382,2026-04-23,8.97,,42.9023,,26.9183
600792,2026-04-23,-1.51,,49.8654,,-193.0688
603879,2026-04-23,-0.4,,2.8222,,-179.9514
603992,2026-04-23,3.16,,37.2206,,1.9714
000034,2026-04-23,3.05,,80.6088,,28.7428
603701,2026-04-23,0.77,,23.9911,,-57.6185
688227,2026-04-23,-0.99,,21.513,,-6.3376
000973,2026-04-23,1.14,,29.7483,,18.9721
300691,2026-04-23,-0.88,,36.8321,,-186.7862
688488,2026-04-23,-1.73,,14.155,,-296.8704
002271,2026-04-23,1.19,,41.9862,,7.7126
600719,2026-04-23,6.07,,76.8047,,-11.2967
301122,2026-04-23,2.38,,4.8917,,7.1313
688768,2026-04-23,-2.17,,17.254,,84.3294
002028,2026-04-23,1.79,,35.4345,,-47.38
603738,2026-04-23,4.25,,15.5568,,103.3769
600771,2026-04-23,0.37,,30.7126,,55.552
688170,2026-04-23,3.93,,33.9782,,7.6521
300227,2026-04-23,1.14,,37.1017,,-2.2413
301172,2026-04-23,0.39,,51.719,,31.1864
000632,2026-04-23,0.44,,81.2766,,-194.6728
301536,2026-04-23,19.97,,34.4357,,-25.1274
600884,2026-04-23,4.08,,49.2941,,133.2685
300721,2026-04-23,3.53,,53.0191,,125.421
000925,2026-04-23,0.74,,60.8168,,-30.2247
603303,2026-04-23,1.9,,36.9057,,-37.647
920275,2026-04-23,0.78,,4.5419,,-76.6756
920578,2026-04-23,15.47,,63.1735,,19.8081
603709,2026-04-23,0.39,,39.6814,,-58.7741
688148,2026-04-23,-0.17,,56.0231,,-112.7554
300415,2026-04-23,4.82,,52.6402,,1.1885
688065,2026-04-23,1.61,,9.3752,,35.3195
688200,2026-04-23,4.66,,11.3155,,355.7435
001289,2026-04-23,3.31,,62.4396,,-4.5565
300975,2026-04-23,4.39,,51.251,,25.1062
601339,2026-04-23,3.72,,40.0952,,54.5763
603101,2026-04-23,3.7,,64.7605,,51.4371
688616,2026-04-23,0.72,,16.6238,,-59.26
300058,2026-04-23,0.35,,49.2839,,-91.7238
300404,2026-04-23,1.51,,25.1013,,30.9083
605055,2026-04-23,0.69,,44.5917,,-68.0075
300310,2026-04-23,0.08,,32.7366,,-176.6447
688596,2026-04-23,0.6,,52.8246,,1291.4698
600516,2026-04-23,0.23,,16.4654,,-71.8072
688389,2026-04-23,5.07,,11.9734,,24.4926
003031,2026-04-23,3.06,,28.2103,,26.0493
000823,2026-04-23,1.77,,40.3124,,-3.2599
300685,2026-04-23,3.81,,8.0886,,22.8168
600509,2026-04-23,-3.87,,71.6686,,-432.9381
603160,2026-04-23,-0.62,,18.457,,-132.2612
300711,2026-04-23,-0.62,,20.325,,11.6773
688128,2026-04-23,1.97,,48.907,,0.5796
920837,2026-04-23,2.3,,50.3505,,30.874
688262,2026-04-23,0.01,,4.3227,,1823.088
001896,2026-04-23,-10.07,,82.5171,,-2045.1551
001376,2026-04-23,8.94,,46.833,,25.5856
000531,2026-04-23,-1.0,,63.7893,,-132.8742
002846,2026-04-23,-0.64,,65.6261,,-132.5238
600416,2026-04-23,1.28,,63.891,,33.9424
301111,2026-04-23,1.71,,7.9944,,8.4246
920879,2026-04-23,2.22,,15.5214,,23.462
688610,2026-04-23,14.54,,27.8805,,59.5462
603087,2026-04-23,1.1,,5.7865,,-40.394
603766,2026-04-23,3.71,,39.1242,,70.5322
920374,2026-04-23,1.66,,28.1879,,-33.5271
002496,2026-04-23,0.82,,39.9448,,-109.0254
688549,2026-04-23,-0.08,,29.7863,,-79.0864
920640,2026-04-23,5.05,,41.5636,,23.0577
605166,2026-04-23,4.27,,57.0335,,1.9456
688663,2026-04-23,1.59,,41.8586,,-13.1645
600805,2026-04-23,1.97,,48.1032,,-101.7498
300279,2026-04-23,-4.42,,68.4607,,-425.5655
603893,2026-04-23,2.84,,13.7191,,-24.6417
300191,2026-04-23,0.81,,25.7421,,50.7581
688113,2026-04-23,3.25,,31.3485,,30.914
301096,2026-04-23,0.84,,10.6476,,355.3922
301013,2026-04-23,-1.07,,30.8834,,-176.3865
688633,2026-04-23,3.05,,26.9401,,30.052
600901,2026-04-23,4.06,,85.17,,10.5959
002564,2026-04-23,0.1,,91.9445,,-43.3363
002245,2026-04-23,5.31,,56.4481,,25.4816
603113,2026-04-23,1.4,,38.576,,-73.8796
300802,2026-04-23,2.08,,14.037,,-5.8999
301323,2026-04-23,4.19,,11.9798,,19.3246
605358,2026-04-23,3.16,,39.4983,,211.3658
603583,2026-04-23,2.0,,43.8592,,17.32
605398,2026-04-23,1.04,,17.0788,,-5.086
301182,2026-04-23,0.94,,16.5601,,28.0363
002067,2026-04-23,1.41,,28.1163,,-33.0945
300582,2026-04-23,1.3,,36.7619,,-48.9072
688047,2026-04-23,2.54,,27.8031,,-41.738
688528,2026-04-23,-1.05,,25.0696,,-1017.3801
000410,2026-04-23,2.55,,116.9486,,-302.0907
603887,2026-04-23,0.95,,54.853,,-56.9298
002212,2026-04-23,-0.69,,15.104,,-9.2311
300988,2026-04-23,2.08,,31.9636,,11.0898
688591,2026-04-23,3.32,,7.3264,,-46.9595
688668,2026-04-23,3.83,,20.5612,,46.09
600529,2026-04-23,3.17,,25.3564,,-1.9348
001282,2026-04-23,4.98,,50.6344,,23.751
603725,2026-04-23,0.21,,73.261,,-99.489
688136,2026-04-23,1.5,,34.0489,,-37.4864
000567,2026-04-23,2.61,,31.6098,,164.9514
300653,2026-04-23,6.55,,15.2555,,25.0663
688392,2026-04-23,5.01,,46.0485,,46.6687
605555,2026-04-23,2.55,,35.5455,,2.4189
002189,2026-04-23,-1.85,,52.3208,,-675.5088
301175,2026-04-23,2.87,,58.7676,,10.9121
301020,2026-04-23,2.4,,18.9703,,-32.6019
300304,2026-04-23,0.37,,20.3115,,-85.3995
600539,2026-04-23,0.03,,19.5475,,-68.4431
601688,2026-04-23,1.45,,81.1705,,-31.6353
920128,2026-04-23,5.94,,58.0182,,22.6294
000739,2026-04-23,2.92,,47.9785,,-29.9625
300378,2026-04-23,-1.02,,30.0319,,5.682
603507,2026-04-23,1.12,,66.9741,,-15.416
603868,2026-04-23,7.22,,19.3187,,59.3719
300170,2026-04-23,9.37,,30.3102,,2167.7661
688689,2026-04-23,1.83,,21.4014,,13.6922
603638,2026-04-23,2.5,,36.3315,,-63.067
601388,2026-04-23,3.76,,29.427,,-26.2915
300681,2026-04-23,2.6,,68.7474,,774.4717
300226,2026-04-23,2.41,,79.2087,,-6.5405
300976,2026-04-23,0.71,,7.1293,,-59.7193
300563,2026-04-23,1.84,,26.4475,,11.3025
688088,2026-04-23,0.95,,11.8322,,-55.9403
002793,2026-04-23,1.83,,51.9813,,-47.2342
002079,2026-04-23,2.42,,20.2534,,17.7797
000682,2026-04-23,1.57,,48.0463,,48.9311
000039,2026-04-23,3.49,,61.325,,15.3507
688416,2026-04-23,5.33,,38.1477,,-22.2336
920132,2026-04-23,22.01,,74.0324,,71.2649
300578,2026-04-23,0.8,,12.8817,,-53.4523
920028,2026-04-23,11.65,,47.0713,,124.3465
300666,2026-04-23,2.05,,49.7663,,88.1716
603356,2026-04-23,-0.69,,53.8076,,-1010.656
300539,2026-04-23,0.98,,50.9633,,27.0807
688333,2026-04-23,-2.5,,41.9404,,78.1078
920469,2026-04-23,9.91,,60.6454,,76.3466
688206,2026-04-23,0.22,,8.3974,,26.4408
300244,2026-04-23,11.4,,51.9743,,122.3176
603703,2026-04-23,0.62,,54.7844,,-60.3374
300285,2026-04-23,3.62,,18.1772,,8.9681
688608,2026-04-23,0.38,,6.0504,,-71.7797
920123,2026-04-23,0.99,,51.9186,,-78.4178
300956,2026-04-23,1.18,,51.4909,,-26.1256
300595,2026-04-23,6.25,,14.6883,,11.2133
688578,2026-04-23,-0.76,,3.3485,,-60.0228
600728,2026-04-23,0.65,,43.9781,,149.9457
920346,2026-04-23,1.61,,12.1912,,-16.3004
002383,2026-04-23,0.9,,65.8304,,-220.9871
001278,2026-04-23,7.45,,67.5834,,-3.7817
301486,2026-04-23,3.29,,37.9208,,188.9098
000058,2026-04-23,1.67,,53.6324,,-4.9157
920425,2026-04-23,4.85,,14.484,,-14.0401
300025,2026-04-23,-0.57,,61.5746,,-324.1165
600100,2026-04-23,-3.62,,66.8371,,-214.9524
603823,2026-04-23,3.19,,32.1427,,-18.4768
301628,2026-04-23,9.79,,48.5391,,33.5419
301266,2026-04-23,2.92,,52.196,,-17.701
000782,2026-04-23,1.32,,54.828,,-4.8116
920892,2026-04-23,1.19,,49.7831,,14.8731
002538,2026-04-23,2.97,,29.7586,,70.264
688052,2026-04-23,13.25,,45.4725,,147.6238
000408,2026-04-23,7.87,,8.5707,,221.693
603683,2026-04-23,0.03,,42.8185,,-70.3331
000021,2026-04-23,2.4,,58.0939,,7.9401
920953,2026-04-23,-3.42,,14.822,,105.3015
300939,2026-04-23,2.16,,18.2287,,150.1719
301237,2026-04-23,1.93,,12.3093,,-21.6138
300743,2026-04-23,1.69,,48.3292,,2.3082
002273,2026-04-23,1.42,,13.4201,,19.5371
300229,2026-04-23,0.81,,29.9516,,61.8063
001316,2026-04-23,3.81,,14.6835,,-18.7774
688359,2026-04-23,-1.08,,13.9316,,-149.4053
300634,2026-04-23,1.97,,14.6641,,83.9775
002185,2026-04-23,1.36,,38.2303,,-36.2658
000551,2026-04-23,1.83,,49.5369,,5.1525
603650,2026-04-23,2.52,,53.7045,,-53.4738
300461,2026-04-23,-4.62,,55.7874,,-185.4695
600850,2026-04-23,2.38,,63.8612,,-1.4018
300231,2026-04-23,1.55,,42.3047,,6.2641
301328,2026-04-23,5.55,,18.0965,,8.0267
301138,2026-04-23,1.21,,21.0797,,-33.0303
688130,2026-04-23,6.17,,4.5739,,11.1253
301303,2026-04-23,4.99,,44.6704,,-27.1304
688023,2026-04-23,-6.55,,34.7309,,-2362.5032
002830,2026-04-23,-1.23,,56.3387,,22.2075
688605,2026-04-23,16.1,,28.397,,-0.3775
300265,2026-04-23,1.04,,46.632,,44.4986
300773,2026-04-23,5.05,,53.1654,,10.405
300357,2026-04-23,5.02,,4.3956,,31.3646
300590,2026-04-23,1.21,,16.8458,,-23.4266
920370,2026-04-23,1.09,,16.1643,,-54.6449
001309,2026-04-23,3.3,,50.2609,,11.3826
002916,2026-04-23,3.04,,40.9655,,42.7265
603067,2026-04-23,4.4,,38.375,,171.1111
600853,2026-04-23,0.18,,85.1955,,1031.2258
002053,2026-04-23,2.83,,42.3821,,37.4751
300803,2026-04-23,17.19,,41.639,,176.4998
601789,2026-04-23,2.42,,78.7905,,21.3568
300769,2026-04-23,19.03,,62.3639,,1597.8024
605366,2026-04-23,6.62,,28.2413,,386.3358
300682,2026-04-23,0.8,,24.4931,,-39.8981
688327,2026-04-23,-10.51,,57.9334,,
603682,2026-04-23,2.71,,78.3714,,-9.1724
600189,2026-04-23,-0.74,,65.2832,,9.3722
600419,2026-04-23,1.6,,33.3104,,1.7077
002048,2026-04-23,1.88,,42.2673,,-15.308
301269,2026-04-23,3.89,,47.1075,,64.3446
920212,2026-04-23,2.62,,15.2505,,-27.0888
300826,2026-04-23,1.02,,50.7909,,-29.5921
301418,2026-04-23,7.13,,17.6535,,6.9271
920146,2026-04-23,0.91,,20.7803,,-78.3417
300812,2026-04-23,1.7,,45.0904,,-43.9103
920580,2026-04-23,3.57,,10.1538,,-10.436
300047,2026-04-23,0.21,,42.3528,,25.1356
300373,2026-04-23,5.15,,33.5342,,77.5104
920190,2026-04-23,2.69,,65.6144,,-34.0435
002406,2026-04-23,0.75,,21.7282,,-68.7651
000301,2026-04-23,2.46,,80.4027,,14.7619
002029,2026-04-23,0.75,,42.6229,,-21.3673
002080,2026-04-23,4.93,,59.7955,,30.4691
300844,2026-04-23,-6.96,,19.3517,,-216.5328
002579,2026-04-23,0.21,,58.6119,,-86.0761
688118,2026-04-23,-2.31,,12.224,,-96.8874
300289,2026-04-23,0.66,,14.641,,72.6192
002375,2026-04-23,1.13,,63.1834,,23.3387
300832,2026-04-23,5.2,,7.2081,,83.4601
603283,2026-04-23,1.87,,61.5193,,43.6738
688193,2026-04-23,1.75,,11.4786,,-13.5356
301226,2026-04-23,1.68,,19.8808,,20.9339
688259,2026-04-23,1.76,,34.4881,,1274.5582
301187,2026-04-23,7.09,,53.2537,,-2.1173
301276,2026-04-23,9.56,,35.9811,,0.5098
600460,2026-04-23,4.02,,48.3026,,67.6004
688627,2026-04-23,3.74,,27.84,,-4.7947
600133,2026-04-23,0.46,,70.9168,,-20.4836
002315,2026-04-23,1.89,,35.4096,,104.2215
600610,2026-04-23,11.97,,88.9808,,-20.9683
002274,2026-04-23,5.34,,45.5616,,-23.7702
601965,2026-04-23,2.31,,17.8011,,16.1547
300617,2026-04-23,2.56,,19.1358,,20.4643
920363,2026-04-23,12.15,,35.9678,,62.0956
688691,2026-04-23,10.08,,52.5462,,116.4174
605018,2026-04-23,1.28,,17.2914,,-3.7461
688710,2026-04-23,3.52,,44.6607,,27.7646
300455,2026-04-23,0.52,,50.6248,,24.5173
300863,2026-04-23,4.04,,64.6941,,131.8149
300046,2026-04-23,0.98,,8.242,,-38.6374
300864,2026-04-23,3.14,,14.4894,,66.7532
601101,2026-04-23,3.14,,50.5335,,99.1474
600114,2026-04-23,0.29,,56.9779,,-86.8292
688216,2026-04-23,-0.61,,46.009,,-130.1951
300305,2026-04-23,3.17,,15.1207,,-8.6482
600490,2026-04-23,1.02,,29.654,,56.7487
688377,2026-04-23,2.01,,24.195,,152.3233
000537,2026-04-23,0.84,,54.99,,-59.6311
300376,2026-04-23,1.6,,53.0304,,25.2652
002970,2026-04-23,-4.11,,32.667,,-272.6597
688622,2026-04-23,-2.08,,31.1841,,-282.7273
001211,2026-04-23,1.46,,21.714,,-6.1234
300142,2026-04-23,0.45,,26.079,,-13.7217
688517,2026-04-23,0.31,,33.3817,,23.9904
000690,2026-04-23,0.03,,42.0063,,-95.8679
301004,2026-04-23,5.18,,15.2895,,176.3313
920690,2026-04-23,3.99,,15.9898,,25.1052
300456,2026-04-23,0.46,,17.4705,,-91.1526
002114,2026-04-23,-3.12,,38.9045,,-511.3149
002063,2026-04-23,0.26,,11.9368,,-23.3665
920592,2026-04-23,-6.29,,19.7202,,2.3752
301302,2026-04-23,-3.5,,25.8939,,13.2442
688582,2026-04-23,5.87,,4.2115,,41.16
688687,2026-04-23,1.46,,19.9866,,22.3561
301068,2026-04-23,0.76,,32.1712,,-65.4653
603533,2026-04-23,-0.59,,26.2043,,-125.1065
688800,2026-04-23,5.3,,40.3076,,242.4484
600233,2026-04-23,3.71,,30.9224,,129.3724
003020,2026-04-23,3.49,,28.8916,,13.0378
000727,2026-04-23,5.22,,80.8231,,-35.4642
603721,2026-04-23,-0.19,,20.6901,,-133.4601
002064,2026-04-23,5.89,,30.609,,-16.952
688091,2026-04-23,2.55,,0.8756,,78.9753
600459,2026-04-23,4.82,,62.7664,,10.2293
002792,2026-04-23,0.74,,28.6258,,25.9309
688301,2026-04-23,3.36,,18.5511,,33.6228
002121,2026-04-23,-6.56,,88.9074,,
300171,2026-04-23,4.63,,53.2174,,81.9076
000623,2026-04-23,0.24,,14.3412,,-85.8591
603421,2026-04-23,-3.22,,36.5806,,-24.2265
688209,2026-04-23,7.85,,13.2947,,53.8428
600171,2026-04-23,3.65,,16.0925,,2.8268
